"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"160435","验证编辑原子指标-精度 保存并发布触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建即席查询模型：model_01，主表：$catalog.$schema.$order_table，维度列：订单/用户ID，订单/消费城市，订单/消费日期，度量列：amount
2、用model_01创建原子指标：yz_01，计算逻辑：avg(amount)，选中四舍五入，精度2，为空默认值：111
3、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
4、用yz_01 创建即席查询派生指标：jx_ps_02（已下线状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID，订单/消费城市
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑yz_01指标，编辑修改精度：5，其他信息不变化，点击保存并发布
3. 点击：发布并更新下游指标 按钮
4. yz_01指标发布审批通过后，指标定义列表页面查看yz_01详情-变更记录
5. 指标定义列表页面，查看yz_01指标最新发布版本的【系统说明】
6. 查看更新进度
7. 指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_01详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标，
下游包含如下受影响的指标：jx_ps_01，jx_ps_02，jx_fuhe_01
3. 关闭弹窗，跳转到指标定义列表页面，yz_01 操作状态展示：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_ps_01：等待更新/发布中/已发布；jx_ps_02：等待更新/更新中/已更新；jx_fuhe_01：等待更新/发布中/已发布
5. 文案：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
6. $jx_ps_01$：已发布、$jx_ps_02$：已更新、$jx_fuhe_01$：已发布。
yz_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_ps_01$、$jx_ps_02$、$jx_fuhe_01$。
7. 基本属性-技术信息-SQL 语句中精度展示正确，版本变更记录：jx_ps_01发布新版本，发布说明：引用的上游指标$yz_01$的技术信息更新，系统自动发布；jx_fuhe_01发布新版本，发布说明：引用的上游指标$yz_01$的技术信息更新，系统自动发布；jx_ps_02不发布新版本，当前版本对比中，当前版本SQL信息展示更新后的精度","2","功能测试"
"160434","验证编辑原子指标-四舍五入保存并发布触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建即席查询模型：model_01，主表：$catalog.$schema.$order_table，维度列：订单/用户ID，订单/消费城市，订单/消费日期，度量列：amount
2、用model_01创建原子指标：yz_01，计算逻辑：avg(amount)，选中：四舍五入，精度2，为空默认值：111
3、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
4、用yz_01 创建即席查询派生指标：jx_ps_02（已下线状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID，订单/消费城市
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑yz_01指标，取消选中：四舍五入（向下取整），其他信息不变化，点击保存并发布
3. 点击：发布并更新下游指标 按钮
4. yz_01指标发布审批通过后，指标定义列表页面查看yz_01详情-变更记录
5. 指标定义列表页面，查看yz_01指标最新发布版本的【系统说明】
6. 查看更新进度
7. 指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_01详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标，
下游包含如下受影响的指标：jx_ps_01，jx_ps_02，jx_fuhe_01
3. 关闭弹窗，跳转到指标定义列表页面，yz_01 操作状态展示：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_ps_01：等待更新/发布中/已发布；jx_ps_02：等待更新/更新中/已更新；jx_fuhe_01：等待更新/发布中/已发布
5. 文案：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
6. $jx_ps_01$：已发布、$jx_ps_02$：已更新、$jx_fuhe_01$：已发布。
yz_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_ps_01$、$jx_ps_02$、$jx_fuhe_01$。
7. 基本属性-技术信息-SQL 语句展示正确（floor），版本变更记录：jx_ps_01发布新版本，发布说明：引用的上游指标$yz_01$的技术信息更新，系统自动发布；jx_fuhe_01发布新版本，发布说明：引用的上游指标$yz_01$的技术信息更新，系统自动发布；jx_ps_02不发布新版本，当前版本对比中，当前版本SQL信息展示正确（floor）","1","功能测试"
"160433","验证编辑原子指标-为空默认值保存并发布触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建即席查询模型：model_01，主表：$catalog.$schema.$order_table，维度列：订单/用户ID，订单/消费城市，订单/消费日期，度量列：amount
2、用model_01创建原子指标：yz_01，计算逻辑：avg(amount)，选中四舍五入，精度2，为空默认值：111
3、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
4、用yz_01 创建即席查询派生指标：jx_ps_02（已下线状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID，订单/消费城市
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑yz_01指标，修改为空默认值：333，其他信息不变化，点击保存并发布
3. 点击：发布并更新下游指标 按钮
4. yz_01指标发布审批通过后，指标定义列表页面查看yz_01详情-变更记录
5. 指标定义列表页面，查看yz_01指标最新发布版本的【系统说明】
6. 查看更新进度
7. 指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_01详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标，
下游包含如下受影响的指标：jx_ps_01，jx_ps_02，jx_fuhe_01
3. 关闭弹窗，跳转到指标定义列表页面，yz_01 操作状态展示：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_ps_01：等待更新/发布中/已发布；jx_ps_02：等待更新/更新中/已更新；jx_fuhe_01：等待更新/发布中/已发布
5. 文案：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
6. $jx_ps_01$：已发布、$jx_ps_02$：已更新、$jx_fuhe_01$：已发布。
yz_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_ps_01$、$jx_ps_02$、$jx_fuhe_01$。
7. 基本属性-技术信息-SQL 语句精度展示正确（333），版本变更记录：jx_ps_01发布新版本，新版本SQL语句正确，发布说明：引用的上游指标$yz_01$的技术信息更新，系统自动发布；jx_fuhe_01发布新版本，新版本SQL语句正确，发布说明：引用的上游指标$yz_01$的技术信息更新，系统自动发布；jx_ps_02不发布新版本，当前版本对比中，当前版本SQL语句精度展示正确（333）","2","功能测试"
"160432","验证编辑原子指标-聚合函数 保存并发布 不 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建即席查询模型：model_01，主表：$catalog.$schema.$order_table，维度列：订单/用户ID，订单/消费城市，订单/消费日期，度量列：amount
2、创建即席查询模型：model_02，主表：$catalog.$schema.$user_table，维度列：用户/用户ID，用户/消费城市，用户/消费日期，度量列：amount
3、用model_01创建原子指标：yz_01，计算逻辑：avg(amount)，聚合函数：空，选中四舍五入，精度2，为空默认值：111
4、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
5、用yz_01 创建即席查询派生指标：jx_ps_02（已下线状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
6、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID，订单/消费城市
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑yz_01指标，修改聚合函数：平均数，其他信息不变化，点击保存并发布","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 触发联动更新弹窗","2","功能测试"
"160431","验证编辑派生指标-新增派生维度触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在yz_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，订单/注册时间，订单/消费日期
2、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别
4、用jx_ps_01 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：订单/用户ID，订单/消费城市
6、用jx_fuhe_01 + jx_fuhe_02 创建下游即席查询复合指标（未发布）：jx_fuhe_03，维度列：订单/用户ID
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑jx_ps_01指标，派生维度增加：订单/消费级别，其他信息不变化，点击保存
3. 指标定义列表页面点击发布
4. 取消选中jx_fuhe_02
5. 选中jx_fuhe_03，点击确认
6. 点击发布并更新下游指标
7. jx_ps_01指标发布审批通过后，指标定义列表页面查看jx_ps_01详情-变更记录
8. 查看更新进度
9. 指标定义列表页面，查看$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 系统提示保存成功，修改内容已生效并在页面中更新显示
3. 联动更新弹窗提示：本次更新，产生新维度：$订单/消费级别$，请确认下游指标同步新增范围：
jx_ps_01--->jx_fuhe_02（默认选中）
--->jx_fuhe_01（默认选中）--->jx_fuhe_03（默认选中）
4. jx_fuhe_03取消选中
5. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01，jx_fuhe_02，jx_fuhe_03
6. 关闭弹窗，停留在指标定义列表页面，jx_ps_01操作状态：发布审批中
7. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布；jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/更新中/已更新
8. $jx_fuhe_01$：已发布、$jx_fuhe_02$：已发布、$jx_fuhe_03$：已更新。
jx_ps_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$
9. 基本属性-技术信息-维度支持字段增加：订单/消费级别，SQL 语句维度列展示正确（增加订单/消费级别维度列），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（增加订单/消费级别维度列），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_02发布新版本，新版本SQL语句正确（增加订单/消费级别维度列），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_03不发布新版本，当前版本对比中，当前版本SQL语句展示正确（增加订单/消费级别维度列）","1","功能测试"
"160430","验证编辑派生指标-删除下游指标引用的派生维度触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在yz_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，订单/注册时间，订单/消费日期
2、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别
4、用jx_ps_01 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：订单/用户ID，订单/消费城市
6、用jx_fuhe_01 + jx_fuhe_02 创建下游即席查询复合指标（未发布）：jx_fuhe_03，维度列：订单/用户ID
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑jx_ps_01指标，删除派生维度：订单/用户ID，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. jx_ps_01指标发布审批通过后，指标定义列表页面查看jx_ps_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01，jx_fuhe_02，jx_fuhe_03
3. 关闭弹窗，停留在指标定义列表页面，jx_ps_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布；jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/更新中/已更新
5. $jx_fuhe_01$：已发布、$jx_fuhe_02$：已发布、$jx_fuhe_03$：已更新。
jx_ps_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$
6. 基本属性-技术信息-维度支持字段删除：订单/用户ID，SQL 语句维度列展示正确（删除 订单/用户ID维度列），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（删除 订单/用户ID维度列），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_02发布新版本，新版本SQL语句正确（删除 订单/用户ID维度列），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_03不发布新版本，当前版本对比中，当前版本SQL语句展示正确（删除 订单/用户ID维度列）","1","功能测试"
"160429","验证编辑派生指标-删除下游指标未引用的派生维度 不 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在yz_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，订单/注册时间，订单/消费日期
2、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，订单/注册时间，时间维度：订单/消费日期
3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别
4、用jx_ps_01 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：订单/用户ID，订单/消费城市
6、用jx_fuhe_01 + jx_fuhe_02 创建下游即席查询复合指标（未发布）：jx_fuhe_03，维度列：订单/用户ID
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑jx_ps_01指标，删除派生维度：订单/注册时间，其他信息不变化，点击保存并发布
3. jx_ps_01指标发布审批通过后，指标定义列表页面查看jx_ps_01详情-变更记录","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 不展示联动更新弹窗
3. 最新发布版本记录中的【系统说明】字段内容为空","2","功能测试"
"160428","验证编辑派生指标-统计周期触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在yz_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，订单/注册时间，订单/消费日期
2、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，订单/注册时间，时间维度：订单/消费日期
3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，统计周期：
4、用jx_ps_01 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：订单/用户ID，订单/消费城市
6、用jx_fuhe_01 + jx_fuhe_02 创建下游即席查询复合指标（未发布）：jx_fuhe_03，维度列：订单/用户ID
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑jx_ps_01指标，编辑统计周期：当月，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. jx_ps_01指标发布审批通过后，指标定义列表页面查看jx_ps_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01，jx_fuhe_02，jx_fuhe_03
3. 关闭弹窗，停留在指标定义列表页面，jx_ps_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布；jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/更新中/已更新
5. $jx_fuhe_01$：已发布、$jx_fuhe_02$：已发布、$jx_fuhe_03$：已更新。
jx_ps_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$
6. 基本属性-技术信息-SQL 语句展示正确（where条件拼接正确），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（where条件拼接正确），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_02发布新版本，新版本SQL语句正确（where条件拼接正确），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_03不发布新版本，当前版本对比中，当前版本SQL语句展示正确（where条件拼接正确）","2","功能测试"
"160427","验证编辑派生指标-时间维度触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在yz_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，订单/注册时间，订单/消费日期；存在业务限定：xd_01，xd_02
2、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期，业务限定：xd_01
3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别
4、用jx_ps_01 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：订单/用户ID，订单/消费城市
6、用jx_fuhe_01 + jx_fuhe_02 创建下游即席查询复合指标（未发布）：jx_fuhe_03，维度列：订单/用户ID
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑jx_ps_01指标，编辑时间维度：订单/注册时间，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. jx_ps_01指标发布审批通过后，指标定义列表页面查看jx_ps_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01，jx_fuhe_02，jx_fuhe_03
3. 关闭弹窗，停留在指标定义列表页面，jx_ps_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布；jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/更新中/已更新
5. $jx_fuhe_01$：已发布、$jx_fuhe_02$：已发布、$jx_fuhe_03$：已更新。
jx_ps_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$
6. 基本属性-技术信息-维度支持字段增加：订单/消费级别，SQL 语句维度列展示正确（增加订单/消费级别维度列），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（增加订单/消费级别维度列），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_02发布新版本，新版本SQL语句正确（增加订单/消费级别维度列），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_03不发布新版本，当前版本对比中，当前版本SQL语句展示正确（增加订单/消费级别维度列）","2","功能测试"
"160426","验证编辑派生指标-添加业务限定触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在yz_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，订单/注册时间，订单/消费日期；存在业务限定：xd_01，xd_02
2、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期，业务限定：xd_01
3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别
4、用jx_ps_01 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：订单/用户ID，订单/消费城市
6、用jx_fuhe_01 + jx_fuhe_02 创建下游即席查询复合指标（未发布）：jx_fuhe_03，维度列：订单/用户ID
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑jx_ps_01指标，业务限定增加：xd_02，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. jx_ps_01指标发布审批通过后，指标定义列表页面查看jx_ps_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01，jx_fuhe_02，jx_fuhe_03
3. 关闭弹窗，停留在指标定义列表页面，jx_ps_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布；jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/更新中/已更新
5. $jx_fuhe_01$：已发布、$jx_fuhe_02$：已发布、$jx_fuhe_03$：已更新。
jx_ps_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$
6. 基本属性-技术信息-维度支持字段增加：订单/消费级别，SQL 语句维度列展示正确（增加xd_02条件），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（增加xd_02条件），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_02发布新版本，新版本SQL语句正确（增加xd_02条件），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_03不发布新版本，当前版本对比中，当前版本SQL语句展示正确（增加xd_02条件）","1","功能测试"
"160425","验证编辑派生指标-删除业务限定触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在yz_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，订单/注册时间，订单/消费日期；存在业务限定：xd_01，xd_02
2、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期，业务限定：xd_01，xd_02
3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别
4、用jx_ps_01 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：订单/用户ID，订单/消费城市
6、用jx_fuhe_01 + jx_fuhe_02 创建下游即席查询复合指标（未发布）：jx_fuhe_03，维度列：订单/用户ID
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑jx_ps_01指标，业务限定删除：xd_02，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. jx_ps_01指标发布审批通过后，指标定义列表页面查看jx_ps_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01，jx_fuhe_02，jx_fuhe_03
3. 关闭弹窗，停留在指标定义列表页面，jx_ps_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布；jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/更新中/已更新
5. $jx_fuhe_01$：已发布、$jx_fuhe_02$：已发布、$jx_fuhe_03$：已更新。
jx_ps_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$、$jx_fuhe_02$、$jx_fuhe_03$
6. 基本属性-技术信息-维度支持字段增加：订单/消费级别，SQL 语句维度列展示正确（增加订单/消费级别维度列），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（增加订单/消费级别维度列），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_02发布新版本，新版本SQL语句正确（增加订单/消费级别维度列），发布说明：引用的上游指标$jx_ps_01$的技术信息更新，系统自动发布；jx_fuhe_03不发布新版本，当前版本对比中，当前版本SQL语句展示正确（增加订单/消费级别维度列）","2","功能测试"
